"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Product Image ID - 10","Product Image File - 10","Product Image Description - 10","Product Image Is Thumbnail - 10","Product Image Sort - 10","Product Image ID - 11","Product Image File - 11","Product Image Description - 11","Product Image Is Thumbnail - 11","Product Image Sort - 11","Product Image ID - 12","Product Image File - 12","Product Image Description - 12","Product Image Is Thumbnail - 12","Product Image Sort - 12","Product Image ID - 13","Product Image File - 13","Product Image Description - 13","Product Image Is Thumbnail - 13","Product Image Sort - 13","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","Global Trade Item Number","Manufacturer Part Number","Tax Provider Tax Code","Product Custom Fields"
"  Rule",8518,,,EliteTQ,,,,,,[FIXED]289,,,,,,,,,,,Y,Y,,,,,,,8518_source_1619706258.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",8520,,,Elite-Blue,,,,,,[FIXED]279,,,,,,,,,,,Y,Y,,,,,,,8520_source_1615135535.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,2667,"Sandbanks Style Ultimate SUP Inflatable Paddle Board Package",P,,,"Sandbanks SUP Style","Sandbanks SUP Colour",Right,"<h1 style=""text-align: justify;"">Sandbanks Ultimate Paddle Board Package</h1> <h2 style=""text-align: justify;"">All Round Inflatable 10' 6"" SUP</h2> <p style=""text-align: justify;""><span style=""font-size: small;"">This&nbsp;<em>Sandbanks Ultimate Paddle Board</em> really is the ultimate all round paddle board. Whether you are looking for a paddle board to do some touring, flat water paddling or surf small waves the <strong>Sandbanks Ultimate SUP</strong> can do it all. The&nbsp;</span><span style=""font-size: small;"">Sandbanks Ultimate paddleboard is a great value, well made and highly rated. It is lightweight and agile with great stability for riders up to 130kg.</span></p> <h3 style=""text-align: justify;""><span style=""font-size: small;"">Highly Rated Sandbanks Ultimate Paddle Board</span></h3> <p style=""text-align: justify;""><span style=""font-size: small;"">Hydrodynamic shaping, including a rocker at the nose of the SUP for great wave performance, ensuring it handles smoothly and predictably in all conditions. The Sandbanks Ultimate sup also offers excellent stability and buoyancy, whilst the streamlining gives fantastic glide time with fewer paddle strokes.&nbsp;This makes it ideal for longer SUP journeys and for picking up a passenger and carrying the dog.</span></p> <p style=""text-align: justify;""><span style=""font-size: small;"">This easy to paddle inflatable SUP is ideal for beginners and intermediate paddlers. It is inflated and deflated in minutes giving you maximum time on the water.&nbsp;</span></p> <h3 style=""text-align: justify;""><span style=""font-size: small;"">Sandbanks Ultimate Paddle Board features:</span></h3> <ul> <li style=""text-align: justify;""><span style=""font-size: small;"">Padded carry handle</span></li> <li style=""text-align: justify;""><span style=""font-size: small;"">Bungee storage area</span></li> <li style=""text-align: justify;""><span style=""font-size: small;"">Kick step to aid turns</span></li> <li style=""text-align: justify;""><span style=""font-size: small;"">Large, grippy EVA deck pad</span></li> <li style=""text-align: justify;""><span style=""font-size: small;"">2 mini fins and 1 larger fin for straight line tracking</span></li> <li style=""text-align: justify;""><span style=""font-size: small;"">Multi-layer fusion technology</span></li> </ul> <h3><span style=""font-size: small;"">Sandbanks Ultimate SUP Package Includes:</span></h3> <ul> <li><span style=""font-size: small;"">Ultimate 10.6 paddleboard</span></li> <li><span style=""font-size: small;"">Top quality two stage Bravo pump</span></li> <li><span style=""font-size: small;"">Coiled paddleboard leash with safety breaker</span></li> <li><span style=""font-size: small;"">Repair kit</span></li> <li><span style=""font-size: small;"">3 piece adjustable fibreglass paddle</span></li> <li><span style=""font-size: small;"">Lightweight, wheeled, rucksack carry bag</span></li> <li><span style=""font-size: small;"">Quick release, slide and clip fin</span></li> <li><span style=""font-size: small;"">5 year manufacturers warranty (can be extended to 5 year - enquire for details)</span></li> </ul> <h3><span style=""font-size: small;"">Sandbanks Style Ultimate Specification:</span></h3> <ul> <li><span style=""font-size: small;"">Recommended Pressure: 18-20 PSI</span></li> <li><span style=""font-size: small;"">Max Pressure: 25 PSI</span></li> <li><span style=""font-size: small;"">Length: 10'6''</span></li> <li><span style=""font-size: small;"">Width: 32''</span></li> <li><span style=""font-size: small;"">Thickness: 6''</span></li> <li><span style=""font-size: small;"">Volume: 290L</span></li> <li><span style=""font-size: small;"">Weight: 9.5kg</span></li> <li><span style=""font-size: small;"">Choice of three colours: turquoise, blue, red&nbsp;</span></li> </ul> <h3><span style=""font-size: small;"">Download your inflatable Sandbanks Paddle Board instruction manual here:</span></h3> <p><span style=""font-size: small;""><a href=""https://www.jacksonsleisure.com/content/SUPs/sandbanks-style-inflatable-sup-user-manual.pdf"" target=""_blank""><img class=""__mce_add_custom__"" style=""display: block; margin-left: auto; margin-right: auto;"" title=""Sandbanks Ultimate SUP Inflatable Paddleboard Guide"" src=""https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/uploaded_images/download-manual.jpg"" alt=""Sandbanks SUP Style Ultimate Classic Inflatable Paddleboard Guide"" width=""202"" height=""73"" /></a></span></p> <p style=""text-align: center;"">&nbsp;</p>",349.00,0.00,449.00,349.00,0.0000,Y,"Sandbanks Ultimate inflatable paddle board comes with a 5 year manufacturers warranty.",0.0000,0.0000,0.0000,0.0000,Y,Y,"Sandbanks Ultimate Paddle Board is sent via next day delivery",none,0,0,"Kayaks\/SUPS;Kayaks\/SUPS/Stand Up Paddle Boards;Kayaks\/SUPS/Stand Up Paddle Boards/Inflatable Boards;Camping/Watersports Equipment",12570,o/791/Sandbanks-Ultimate-Turqouise-Paddle-Board-SUP-Package__02080.jpg,"Sandbanks SUP Inflatable Paddle Board Ultimate 10.6 ",Y,0,12493,b/288/Sandbanks-Ultimate-Paddle-Board-Red__56266.jpg,"Sandbanks Style - Ultimate 10' 6"" Paddle Board 2021",N,1,12571,k/472/Sandbanks-Ultimate-Paddle-Board-Blue__25404.jpg,"Sandbanks Ultimate inflatable paddleboard Blue ",N,2,12376,q/035/sandbanks-ultimate-best-paddle-board__21038.jpg,"Sandbanks Style Ultimate SUP review - best all round paddle baord",N,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"iSUP, SUP, Paddle board, Sandbanks, Ultimate","Sandbanks Style - Ultimate 10.6 Paddle Board Package","Sandbanks, Ultimate, Paddle board, Inflatable, paddleboard, 10.6, SUP, ","The Sandbanks SUP Style Ultimate is a highly rated all round board suited to beginners and intermediate paddlers. This Sandbanks SUP is perfect for cruising, touring and surfing. Paddleboards in Wirral, Chester, Liverpool and North Wales.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/sandbanks/SUP/ultimate/paddle/board/,,,,,
"  SKU",5445,[CS]Color=Turquoise:#0ee2ed,,Ultimate-TQ,,,,,,289.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",5447,[CS]Color=Blue:#218acf,,Ultimate-Blue,,,,,,289.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",5828,[CS]Color=Red:#ff1212,,Ultimate-Red,,,,,,289.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",8006,,,Ultimate-TQ,,,,,,[FIXED]289,,,,,,,,,,,Y,Y,,,,,,,8006_source_1619115328.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",8010,,,Ultimate-Blue,,,,,,[FIXED]289,,,,,,,,,,,Y,Y,,,,,,,8010_source_1619621710.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",8525,,,Ultimate-Red,,,,,,[FIXED]289,,,,,,,,,,,Y,Y,,,,,,,8525_source_1617297387.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,2669,"C-Line Blanking Plate",P,PO249,,,,Right,"<h1>C-Line Blanking Plate</h1>",1.99,0.00,0.00,0.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,N,,none,0,0,"Caravan, Campervan & Motorhome/Electrical/Sockets & Switches",11740,s/760/PO249-C-Line-Blank__90897.jpg,"C-line Blank Plate",Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C-Line Blank Plate Grey","C-Line, Blank, Plate, Grey, Campervan, Motorhome, Caravan, Electrical, Socket","The C-line blanking plate allows you to remove or cover over a switch",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-motorhome/electrical/sockets-switches/c-line-blanking-plate/,,,,,
Product,2670,"C-Line 230v 3 Pin 13A Socket",P,PO250,,,,Right,"<h1>C-Line 230v 3 Pin 13A Socket</h1>",3.50,0.00,0.00,0.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,N,,none,0,0,"Caravan, Campervan & Motorhome/Electrical/Sockets & Switches",11741,b/396/PO250-700x600__27553.jpg,,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C-Line 230v 3 Pin 13A Socket","C-Line, 230v, 3 Pin, 13Amp, Socket,","The C-Line 3 Pin plug runs of 230v and allows you to charge a laptop or phone through a mains cable",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-motorhome/electrical/sockets-switches/c-line-230v-3-pin-13a-socket/,,,,,
Product,2671,"C-Line Twin USB Socket 2 x 5 Volt 1.5 Amp",P,PO268,,,,Right,"<h1>C-Line Twin USB Socket 2 x 5 Volt 1.5 Amp</h1>",19.95,0.00,0.00,0.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,N,,none,0,0,"Caravan, Campervan & Motorhome/Electrical/Sockets & Switches",11742,o/311/PO268__08078.jpg,,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-motorhome/electrical/sockets-switches/c-line-twin-usb-socket-2-x-5-volt-1-5-amp/,,,,,
Product,2672,"C-Line CT Range Single Surround & Faceplate Gun Metal",P,PO275x,,,,Right,"<h1>C-Line CT Range 1 Way Surround &amp; Faceplate Gun Metal</h1>",2.19,0.00,0.00,0.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,N,,none,0,0,"Caravan, Campervan & Motorhome/Electrical/Sockets & Switches",11743,t/332/PO275__83486.jpg,,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C-Line CT Range Single Surround & Faceplate Gun Metal","C-Line, CT Range, Single, Surround, Faceplate, Gun Metal,","The C-Line CT Range Single Surround & Faceplate Gun Metal is pre-packaged surround and faceplate",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-motorhome/electrical/sockets-switches/c-line-ct-range-single-surround-faceplate-gun-metal/,,,,,
Product,2673,"Outwell Woodcrest Active Drive Away Tailgate Awning",P,111167 ,,Outwell,,Right,"<h1>Outwell Woodcrest Active Drive-Away Tailgate Awning</h1> <h2>Versatile tailgate or side attached drive-away awning</h2> <p>The Outwell Woodcrest drive away awning is a versatile, lightweight awning, suitable for both campervans and smaller vehicles.&nbsp;With its pre-bent aluminium poles, this awning can be clipped onto your vehicle quickly and easily. The large front and rear doors can be rolled up or used as canopies, perfect for enjoying panoramic views and increasing ventilation.</p> <h3>Outwell Woodcrest Active Features:</h3> <ul> <li>Insect-proof mesh in the side and rear windows for ventilation</li> <li>Waterproof zip curtains on side and rear windows</li> <li>Large roll-away doors</li> <li>Pre-attached luminous guy lines&nbsp;</li> <li>Vehicle tailgate can be opened inside the awning</li> <li>Roll-away front triangular wall extensions&nbsp;</li> <li>Removeable bath-tub style groundsheet</li> <li>Fast and easy to attach and detach</li> <li>Hook Track System for versatile positioning of lights and items up to 1.5kg</li> </ul> <div class=""features__group""> <h3 class=""features__list__icon"">Outwell Woodcrest Active Awning Specification:</h3> <ul> <li>Roof connection length: 153cm</li> <li>Attachment height: 175-200cm</li> <li>Weight: 11.6 kg</li> <li>Pack Size: 71 x 31 x31 cm</li> </ul> </div>",349.95,0.00,699.95,349.95,0.0000,N,"Outwell Woodcrest Active Drive-Away Awning comes with two years warranty as standard.",0.1000,0.0000,0.0000,0.0000,Y,Y,"Outwell Woodcrest Active  Awning is sent next working day delivery","by product",2,0,"Awnings ;Awnings /Campervan/Tailgate tents;Awnings /Campervan;Awnings /Campervan/Drive Away Awnings;Awnings /Campervan/Poled Awnings;Sale",11753,h/884/Outwell_woodcrest_active_awning__86263.jpg,"Outwell Woodcrest Active Driveaway Tailgate Awning ",Y,0,11755,s/092/Outwell_outcrest_awning_open__20045.jpg,"Outwell Woodcrest Active Campervan Awning ",N,1,11756,o/478/Outwell_woodcrest_active_side__75285.jpg,"Outwell Woodcrest Active Side Awning",N,2,11754,r/517/Outwell_woodcrest_active_diagram__54525.jpg,"Outwell Woodcrest Active Driveaway Diagram and product specifications",N,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Outwell, Awning, Driveaway, Tailgate, Tent, Campervan, Woodcrest, 111167","Outwell Woodcrest Active Drive Away Tailgate Campervan Awning ","Driveaway, awning, Campervan awning, Outwell, Woodcrest, tailgate tent, 111167","The lightweight Outwell Woodcrest drive away and tailgate awning is a domed awning, suitable for both campervans and smaller vehicles. A unique, flexible vehicle attachment design means it is quick and easy to attach.",,,,New,N,N,,N,,,0,"Default Tax Class",5709388110121,N,/carmpervan/outwell/woodcrest/drive-away/awning/,,,111167,,
Product,2674,"C-Line 2 Way Surround & Faceplate Gun Metal",P,PO276x,,,,Right,"<h1>C-Line 2 Way Surround &amp; Faceplate Gun Metal</h1>",3.29,0.00,0.00,0.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,N,,none,0,0,"Caravan, Campervan & Motorhome/Electrical/Sockets & Switches",11748,p/737/PO276__75767.jpg,,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C-Line CT Range 2 Way Surround & Faceplate Gun Metal","C-Line, CT Range, 2 Way, Surround, Faceplate, Gun Metal,","The C-Line CT Range is pre packed support frame and surround finished in gun metal grey",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-motorhome/electrical/sockets-switches/c-line-2-way-surround-faceplate-gun-metal/,,,,,
Product,2675,"Outwell Woodcrest Active Awning Footprint",P,170887,,Outwell,,Right,"<h1>Outwell Woodcrest Active Awning Footprint</h1> <p>Double the waterproofing of your <strong>Outwell Woodcrest Active</strong> with this Double-Coated Polyethylene Footprint, featuring a 10,000 mm hydrostatic head. Banish pitching problems with the <em>Woodcrest Active Footprint</em>, which matches perfectly with your drive-away awning's sewn-in groundsheet, and helps you avoid wasting time in the pitching process with its included pegs, and maximises insulation for better sleep.</p> <h3>Woodcrest Active Ground Sheet Specifications</h3> <ul> <li>Length: 340 cm</li> <li>Width: 210 / 310 / 240 cm (at fore / centre / aft)</li> <li>Material: 100% Double-coated Polyethylene</li> </ul>",29.99,0.00,0.00,0.00,0.0000,N,"Outwell Woodcrest Active Awning Footprint comes with two years warranty as standard",0.1000,0.0000,0.0000,0.0000,Y,Y,"Outwell Woodcrest Footprint is dispatched 1-2 working days","by product",4,0,"Awnings ;Awnings /Accessories;Awnings /Campervan;Awnings /Accessories/Footprints",12097,j/827/Outwell-awning-footprint__65649.jpg,"Outwell awning groundsheet footprint",N,0,11749,j/245/Woodcrest_footprint__83974.jpg,"Woodcrest Outwell Active Footprint",N,1,11750,s/070/Woodcrest_Outwell2__71764.jpg,"Woodcrest Outwell Footprint specifications",N,2,17777,e/888/170833__68496.jpg,,Y,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Footprint, Groundsheet, Woodcrest, Awning footprint, Outwell Woodcrest , Outwell footprint","Outwell Woodcrest Active Awning Footprint","Outwell woodcrest footprint, Outwell woodcrest groundsheet, Outwell footprint, Woodcrest footprint, Outwell Awning description","Awning footprint designed for the Outwell Woodcrest Active Awning ",,,,New,N,N,,N,,,0,"Default Tax Class"," 5709388111241",N,/campervan/awnings/accessories/outwell/woodcrest/footprint/,,,5709388111241,,
Product,2676,"C-Line 3 Way Surround & Faceplate Gun Metal",P,PO277x,,,,Right,"<h1>C-Line 3 Way Surround &amp; Faceplate Gun Metal</h1>",3.99,0.00,0.00,0.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,N,,none,0,0,"Caravan, Campervan & Motorhome/Electrical/Sockets & Switches",11757,x/971/PO277__11313.jpg,,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-motorhome/electrical/sockets-switches/c-line-3-way-surround-faceplate-gun-metal/,,,,,
Product,2678,"Sandbanks SUP Style Wave 9' 6"" iSUP Inflatable Paddle Board ",P,,,"Sandbanks SUP Style","Sandbanks SUP Colour",Right,"<h1>Sandbanks Wave 9.6 Inflatable Paddle Board Package</h1> <h2>Compact SUP for lightweight paddlers, surfers or kids</h2> <p style=""text-align: justify;""><span style=""font-size: small;"">Ideally suited to smaller adults or teens the Wave stand up paddle board is agile and easy to handle in the surf. At 32"" wide, the <em>Sandbanks Wave paddle board</em> offers fantastic stability and is still a great board for lightweight beginners (75kg and under) looking to do some general paddle boarding. This compact paddleboard weighs under 8kg and&nbsp;is incredibly easy to carry and being only 9'6'' long, it's also easy to manoeuvre.&nbsp;It is inflated and deflated in minutes giving you maximum time on the water and is ideal for storage and transportation in your car or campervan!</span></p> <p style=""text-align: justify;""><span style=""font-size: small;"">Sandbanks Wave inflatable paddle board is available in blue and turquoise</span></p> <h3>Sandbanks Wave SUP features:</h3> <ul> <li><span style=""font-size: small;"">Padded carry handle</span></li> <li><span style=""font-size: small;"">Bungee storage area</span></li> <li><span style=""font-size: small;"">Kick step to aid turns</span></li> <li><span style=""font-size: small;"">Large, grippy EVA deck pad</span></li> <li><span style=""font-size: small;"">2 mini fins and 1 larger fin for straight line tracking</span></li> <li><span style=""font-size: small;"">Small and agile. Ideal for lightweight riders, surfers and kids.&nbsp;</span></li> <li><span style=""font-size: small;"">Multi-layer fusion technology.</span></li> <li><span style=""font-size: small;"">4.75'' drop-stitch for a slimmer profile</span></li> </ul> <h3>Sandbanks Wave Paddle Board Package Includes:</h3> <ul> <li><span style=""font-size: small;"">Wave 9.6 paddle board</span></li> <li><span style=""font-size: small;"">Bravo SUPer two stage pump</span></li> <li><span style=""font-size: small;"">Coiled paddle board leash with safety breaker</span></li> <li><span style=""font-size: small;"">Repair kit</span></li> <li><span style=""font-size: small;"">Lightweight 3 piece fibreglass paddle</span></li> <li><span style=""font-size: small;"">Wheelie storage bag</span></li> <li><span style=""font-size: small;"">Slide and clip fin</span></li> <li><span style=""font-size: small;"">3 year manufacturer's warranty (can be extended to 5 year - enquire for details)</span></li> </ul> <h3>Sandbanks Paddle Board Specification:</h3> <ul> <li><span style=""font-size: small;"">Recommended Pressure: 18-20 PSI</span></li> <li><span style=""font-size: small;"">Max Pressure: 25 PSI</span></li> <li><span style=""font-size: small;"">Length: 9'6''</span></li> <li><span style=""font-size: small;"">Width: 32''</span></li> <li><span style=""font-size: small;"">Thickness: 4.75''</span></li> <li><span style=""font-size: small;"">Volume: 221L</span></li> <li><span style=""font-size: small;"">Weight: 8kg</span></li> </ul> <p>&nbsp;</p>",175.00,0.00,349.95,175.00,0.0000,Y,"Sandbanks Wave SUP, inflatable paddle board, comes with a 5 year manufacturers warranty.",0.0000,0.0000,0.0000,0.0000,Y,Y,"Sandbanks Wave paddle board is sent via next working day delivery","by option",3,0,"Kayaks\/SUPS;Kayaks\/SUPS/Stand Up Paddle Boards;Kayaks\/SUPS/Stand Up Paddle Boards/Inflatable Boards;Camping/Watersports Equipment",15182,m/721/WaveTQ2_750x__73008.jpg,"Sandbanks SUP Style - Wave 9.6 compact inflatable paddle board - turquoise",Y,0,15177,f/178/SUP20_750x__43468.jpg,"Blue Sandbanks paddleboard",N,1,12597,c/194/sandbanks-wave-paddle-board-blue-sup__23303.png,"Blue sandbanks inflatable SUP kit",N,2,15178,c/248/SandbanksStyle509_750x__59876.jpg,"Cargo luggage straps on stand up paddleboard",N,3,15179,r/483/SandbanksStyle511_750x__28545.jpg,"Carry handle on Sandbanks SUP",N,4,15180,m/746/SandbanksStyle514_750x__89452.jpg,"Fins on base of sandbanks wave sup",N,5,15181,r/821/SandbanksStyle512_750x__72641.jpg,"Top of sandbanks wave SUP",N,6,11760,g/854/Sandbanks-SUP-Style-Wheelie-Inflatable-Paddle-Board-Bag__00719.JPG,"Wheeled back pack storage bag for inflatable paddle board",N,7,11762,h/313/Bravo-Super-Pump-Inflatable-Paddleboard__28673.jpg,"Bravo Super - high performance, lightweight, paddle board pump",N,8,,,,,,,,,,,,,,,,,,,,,"iSUP, SUP, Sandbanks, wave, paddle board,","Sandbanks SUP Style - Wave 9.6 Inflatable Paddle Board Package","Sandbanks, SUP, iSUP, Wave, Paddle board, Inflatable, Kids, junior, childrens, paddleboard","The Sandbanks Wave paddle board is a compact inflatable SUP ideally suited to lightweight riders, surfers or kids. It is perfect for beginners or young paddleboarders.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/sandbanks/style/wave/stand/up/paddle/board/,,,Wave-TQ,,
