"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Product Image ID - 10","Product Image File - 10","Product Image Description - 10","Product Image Is Thumbnail - 10","Product Image Sort - 10","Product Image ID - 11","Product Image File - 11","Product Image Description - 11","Product Image Is Thumbnail - 11","Product Image Sort - 11","Product Image ID - 12","Product Image File - 12","Product Image Description - 12","Product Image Is Thumbnail - 12","Product Image Sort - 12","Product Image ID - 13","Product Image File - 13","Product Image Description - 13","Product Image Is Thumbnail - 13","Product Image Sort - 13","Product Image ID - 14","Product Image File - 14","Product Image Description - 14","Product Image Is Thumbnail - 14","Product Image Sort - 14","Product Image ID - 15","Product Image File - 15","Product Image Description - 15","Product Image Is Thumbnail - 15","Product Image Sort - 15","Product Image ID - 16","Product Image File - 16","Product Image Description - 16","Product Image Is Thumbnail - 16","Product Image Sort - 16","Product Image ID - 17","Product Image File - 17","Product Image Description - 17","Product Image Is Thumbnail - 17","Product Image Sort - 17","Product Image ID - 18","Product Image File - 18","Product Image Description - 18","Product Image Is Thumbnail - 18","Product Image Sort - 18","Product Image ID - 19","Product Image File - 19","Product Image Description - 19","Product Image Is Thumbnail - 19","Product Image Sort - 19","Product Image ID - 20","Product Image File - 20","Product Image Description - 20","Product Image Is Thumbnail - 20","Product Image Sort - 20","Product Image ID - 21","Product Image File - 21","Product Image Description - 21","Product Image Is Thumbnail - 21","Product Image Sort - 21","Product Image ID - 22","Product Image File - 22","Product Image Description - 22","Product Image Is Thumbnail - 22","Product Image Sort - 22","Product Image ID - 23","Product Image File - 23","Product Image Description - 23","Product Image Is Thumbnail - 23","Product Image Sort - 23","Product Image ID - 24","Product Image File - 24","Product Image Description - 24","Product Image Is Thumbnail - 24","Product Image Sort - 24","Product Image ID - 25","Product Image File - 25","Product Image Description - 25","Product Image Is Thumbnail - 25","Product Image Sort - 25","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","Global Trade Item Number","Manufacturer Part Number","Tax Provider Tax Code","Product Custom Fields"
"  Rule",3448,,,9222CRXSKIT2-R-B-C-EC160-H,,,,,,[FIXED]1359,,,,,,,,,,,Y,Y,,,,,,,3448_source_1730130110.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",3447,,,9222CRXKIT2-L-B-C-EC160-H,,,,,,[FIXED]1339,,,,,,,,,,,Y,Y,,,,,,,3447_source_1730130096.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",3446,,,9222CRXKIT2-R-G-H-EC160-H,,,,,,[FIXED]1319,,,,,,,,,,,Y,Y,,,,,,,3446_source_1730130080.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",3445,,,9222CRXKIT2-L-G-H-EC160-H,,,,,,[FIXED]1319,,,,,,,,,,,Y,Y,,,,,,,3445_source_1730130068.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",3444,,,9222CRXKIT2-R-B-H-EC160-H,,,,,,[FIXED]1359,,,,,,,,,,,Y,Y,,,,,,,3444_source_1730130054.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",3443,,,9222CRXKIT2-L-B-H-EC160-H,,,,,,[FIXED]1359,,,,,,,,,,,Y,Y,,,,,,,3443_source_1730130040.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",3442,,,9222CRXKIT2-R-G-C-EC160-V,,,,,,[FIXED]1339,,,,,,,,,,,Y,Y,,,,,,,3442_source_1730130028.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",3441,,,9222CRXKIT2-L-G-C-EC160-V,,,,,,[FIXED]1299,,,,,,,,,,,Y,Y,,,,,,,3441_source_1730130013.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",3440,,,9222CRXKIT2-R-B-C-EC160-V,,,,,,[FIXED]1339,,,,,,,,,,,Y,Y,,,,,,,3440_source_1730130001.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",3439,,,9222CRXKIT2-L-B-C-EC160-V,,,,,,[FIXED]1339,,,,,,,,,,,Y,Y,,,,,,,3439_source_1730129987.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",3438,,,9222CRXKIT2-R-G-H-EC160-V,,,,,,[FIXED]1319,,,,,,,,,,,Y,Y,,,,,,,3438_source_1730129969.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",3437,,,9222CRXKIT2-L-G-H-EC160-V,,,,,,[FIXED]1319,,,,,,,,,,,Y,Y,,,,,,,3437_source_1730129953.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",3435,,,9222CRXKIT2-L-B-H-EC160-V,,,,,,[FIXED]1359,,,,,,,,,,,Y,Y,,,,,,,3435_source_1730129927.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",7987,"[S]Sink=Right Hand Sink",,,,,,,,,,,,,,,,,,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,1501,"Smev 8821 Hob and Sink, CRX50 Fridge & Sargent EC160 Complete Conversion Kit 2",P,8821-Kit2,,Smev,"Conversion Kit With Power Supply",Right,"<h1>Smev 8821 Hob and Sink, CRX50 Fridge &amp; Sargent EC160 Complete Van Conversion Kit 2</h1> <p>The Smev 8821 Hob and Sink <em>van conversion kits</em> along with the Waeco CRX50 and Sargent EC160 Power Management System is the ideal kit to get your project started for either campervan, motorhome, and boat.</p> <p>&bull;&nbsp;&nbsp;&nbsp; 8821 Hob and Sink (Includes: seal &amp; siphon)<br />&bull;&nbsp;&nbsp; &nbsp;Smev AC539 micro switch Cold Tap or Hot &amp; Cold Tap<br />&bull;&nbsp;&nbsp; &nbsp;Whale Submersible Pump<br />&bull;&nbsp;&nbsp; &nbsp;2 x 9.5 Jerry Cans</p> <p>&bull;&nbsp;&nbsp; &nbsp;2mtr x 10mm Cold Pipe<br />&bull;&nbsp;&nbsp; &nbsp;2mtr x 20mm Waste Pipe<br />&bull;&nbsp;&nbsp; &nbsp;2mtr x 8mm Copper Pipe<br />&bull;&nbsp;&nbsp; &nbsp;2mtr x 10mm Hot Pipe (Only available when mixer tap selected)<br />&bull;&nbsp;&nbsp; &nbsp;2 x 75mm Floor Vent</p> <p style=""text-align: right;""><img class=""__mce_add_custom__"" style=""float: right;"" title=""kit-oprions.gif"" src=""https://cdn2.bigcommerce.com/server1100/fkhd5nhp/product_images/uploaded_images/kit-oprions.gif"" alt=""kit-oprions.gif"" width=""260"" height=""498"" /></p> <p>&bull;&nbsp;&nbsp; &nbsp;Pack of x 5 P Clips<br />&bull;&nbsp;&nbsp; &nbsp;4 x Jubilee Clips<br />&bull;&nbsp;&nbsp; &nbsp;1x 8mm Straight Compression Coupling</p> <p>&bull;&nbsp;&nbsp; &nbsp;CRX50 Waeco Fridge<br />&bull;&nbsp;&nbsp; &nbsp;Sargeant Power Management System EC160<br /><br />&bull;&nbsp;&nbsp; &nbsp;2 x CBE 3 Pin Socket<br />&bull;&nbsp;&nbsp; &nbsp;1 x CBE Auto Socket<br />&bull;&nbsp;&nbsp; &nbsp;2 x CBE 3 Pin Back Box <br />&bull;&nbsp;&nbsp;&nbsp; 1 x CBE Double Support and Granite Frame<br />&bull;&nbsp;&nbsp; &nbsp;1 x CBE Single Support and Granite Frame<br />&bull;&nbsp;&nbsp; &nbsp;10 metre Extension Cable<br /><br />&bull;&nbsp;&nbsp; &nbsp;Gas Bottle Retaining Bracket and Strap<br />&bull;&nbsp;&nbsp; &nbsp;Surface mounted 230V electrical Input</p> <h3>Power Supply Unit:</h3> <ul> <li><a href=""https://www.jacksonsleisure.com/caravan-motorhome/electrical/control-panels/sargent-ec160v-psu-vertical-power-supply-unit/"" target=""_blank"">Sargent EC160V Power Supply Unit (Vertical)</a></li> <li> <p style=""text-align: justify;""><a href=""https://www.jacksonsleisure.com/sargent/ec160/power/management/system/"" target=""_blank"">Sargent EC160 Power Supply Unit (Horizontal)</a></p> </li> </ul> <h3>Camping Gaz :</h3> <p>&bull;&nbsp;&nbsp; &nbsp;1x Camping Gaz Regulator<br />&bull;&nbsp;&nbsp; &nbsp;1x 8mm Compression Nozzle<br />&bull;&nbsp;&nbsp; &nbsp;1mtr LPG Gas Hose</p> <h3>Bulkhead Option includes</h3> <p>&bull;&nbsp;&nbsp; &nbsp;1 x 8mm Bulkhead Regulator<br />&bull;&nbsp;&nbsp; &nbsp;1 x 45cm&nbsp;Butane Pigtail<br />&bull;&nbsp;&nbsp; &nbsp;1 x 8mm 90&deg; Compression Elbow<br />&bull;&nbsp;&nbsp; &nbsp;1 x Gaz Adapter</p> <h3>The Camping Gaz option is for use with none permanent installations/ The Bulkhead Regulator is for use with permanent installations.</h3> <p><iframe src=""https://www.youtube.com/embed/7mvt787d3K4?rel=0&amp;showinfo=0"" width=""560"" height=""315"" frameborder=""0""></iframe></p> <p>&nbsp;</p>",1299.00,0.00,0.00,0.00,0.0000,N,"1 year on select items",0.1000,0.0000,0.0000,0.0000,Y,Y,"These campervan conversion kits sent on a next working day carrier!","by product",0,0,"Caravan, Campervan & Motorhome/Kitchen Equipment/Hob & Sink Combination ;Conversion Kits;Caravan, Campervan & Motorhome/Kitchen Equipment/Conversion Kits/Kitchen Conversion Kits;Conversion Kits/Kitchen Kits",4782,q/897/8821L_CR50_BLK_CR_copy__09531.jpg,"Smev 8821 Hob and Sink, CRX50 Fridge & Sargent EC160 Complete Conversion Kit 2",Y,0,4781,q/980/8821R_GAZ_CR50_CR_copy__94717.jpg,"The Van Conversion Kit 2 allows for optional customisation, making it easier to find the kit suited to you. *(Image shows cold water options with gaz regulator and right hand sink).",N,1,4783,u/446/8821L_GAZ_CR50_CR_copy__97264.jpg,"Van conversion kits sent next working day",N,2,4784,h/396/8821R_CR50_BLK_CR_copy__70625.jpg,"Campervan Conversion Kit 2 allows for optional customisation, making it easier to find the kit suited to you. *(Image shows cold water options with bulk head regulator and right hand sink).",N,3,13763,l/710/dometic-8821-blue-drainer-jls__50247.jpg,"Dometic MO8821 with blue drainer",N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8821, CR50, Sargent, PMS, EC160, Conversion, Kit,sergent,sergeant","Smev 8821 Hob and Sink CR50 Fridge & Sargent EC160 Complete Campervan Caravan Motorhome & Boat Conversion Kit 2","Smev, 8821, Hob, Sink, CR50, Fridge, Sargent, EC160, Campervan, Caravan, Motorhome, Boat, Conversion, Kit,","Smev 8821 Hob and Sink CR50 Fridge & Sargent EC160 Complete Campervan Caravan Motorhome & Boat Conversion Kit 2 when in stock is available for next working day delivery",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-motorhome/smev-8821-hob-and-sink-crx50-fridge-sargent-ec160-complete-conversion-kit-2/,,,,,
"  SKU",3184,"[S]Sink=Left Hand Sink,[S]Regulator=Bulk Head Regulator,[S]Power Supply=Sargent EC160 - Vertical,[S]Select Tap=Hot & Cold Mixer Tap",,8821KIT2-L-B-H-EC160-V,,,,,,1359.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3185,"[S]Sink=Right Hand Sink,[S]Regulator=Bulk Head Regulator,[S]Power Supply=Sargent EC160 - Vertical,[S]Select Tap=Hot & Cold Mixer Tap",,8821KIT2-R-B-H-EC160-V,,,,,,1359.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3186,"[S]Sink=Left Hand Sink,[S]Regulator=Gaz Regulator,[S]Power Supply=Sargent EC160 - Vertical,[S]Select Tap=Hot & Cold Mixer Tap",,8821KIT2-L-G-H-EC160-V,,,,,,1319.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3187,"[S]Sink=Right Hand Sink,[S]Regulator=Gaz Regulator,[S]Power Supply=Sargent EC160 - Vertical,[S]Select Tap=Hot & Cold Mixer Tap",,8821KIT2-R-G-H-EC160-V,,,,,,1319.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3188,"[S]Sink=Left Hand Sink,[S]Regulator=Bulk Head Regulator,[S]Power Supply=Sargent EC160 - Vertical,[S]Select Tap=Cold Tap",,8821KIT2-L-B-C-EC160-V,,,,,,1339.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3189,"[S]Sink=Right Hand Sink,[S]Regulator=Bulk Head Regulator,[S]Power Supply=Sargent EC160 - Vertical,[S]Select Tap=Cold Tap",,8821KIT2-R-B-C-EC160-V,,,,,,1339.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3190,"[S]Sink=Left Hand Sink,[S]Regulator=Gaz Regulator,[S]Power Supply=Sargent EC160 - Vertical,[S]Select Tap=Cold Tap",,8821KIT2-L-G-C-EC160-V,,,,,,1299.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3191,"[S]Sink=Right Hand Sink,[S]Regulator=Gaz Regulator,[S]Power Supply=Sargent EC160 - Vertical,[S]Select Tap=Cold Tap",,821KIT2-R-G-C-EC160-V,,,,,,1299.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3192,"[S]Sink=Left Hand Sink,[S]Regulator=Bulk Head Regulator,[S]Power Supply=Sargent EC160 - Horizontal,[S]Select Tap=Hot & Cold Mixer Tap",,8821KIT2-L-B-H-EC160-H,,,,,,1359.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3193,"[S]Sink=Right Hand Sink,[S]Regulator=Bulk Head Regulator,[S]Power Supply=Sargent EC160 - Horizontal,[S]Select Tap=Hot & Cold Mixer Tap",,8821KIT2-R-B-H-EC160-H,,,,,,1359.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3194,"[S]Sink=Left Hand Sink,[S]Regulator=Gaz Regulator,[S]Power Supply=Sargent EC160 - Horizontal,[S]Select Tap=Hot & Cold Mixer Tap",,8821KIT2-L-G-H-EC160-H,,,,,,1319.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3195,"[S]Sink=Right Hand Sink,[S]Regulator=Gaz Regulator,[S]Power Supply=Sargent EC160 - Horizontal,[S]Select Tap=Hot & Cold Mixer Tap",,8821KIT2-R-G-H-EC160-H,,,,,,1319.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3196,"[S]Sink=Left Hand Sink,[S]Regulator=Bulk Head Regulator,[S]Power Supply=Sargent EC160 - Horizontal,[S]Select Tap=Cold Tap",,8821KIT2-L-B-C-EC160-H,,,,,,1339.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3197,"[S]Sink=Right Hand Sink,[S]Regulator=Bulk Head Regulator,[S]Power Supply=Sargent EC160 - Horizontal,[S]Select Tap=Cold Tap",,8821KIT2-R-B-C-EC160-H,,,,,,1339.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3198,"[S]Sink=Left Hand Sink,[S]Regulator=Gaz Regulator,[S]Power Supply=Sargent EC160 - Horizontal,[S]Select Tap=Cold Tap",,8821KIT2-L-G-C-EC160-H,,,,,,1299.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3199,"[S]Sink=Right Hand Sink,[S]Regulator=Gaz Regulator,[S]Power Supply=Sargent EC160 - Horizontal,[S]Select Tap=Cold Tap",,8821KIT2-R-G-C-EC160-H,,,,,,1299.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",3531,,,8821KIT2-L-B-H-EC160-V,,,,,,[FIXED]1359,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",3532,,,8821KIT2-R-B-H-EC160-V,,,,,,[FIXED]1359,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",3533,,,8821KIT2-L-G-H-EC160-V,,,,,,[FIXED]1319,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",3534,,,8821KIT2-R-G-H-EC160-V,,,,,,[FIXED]1319,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",3535,,,8821KIT2-L-B-C-EC160-V,,,,,,[FIXED]1339,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",3536,,,8821KIT2-R-B-C-EC160-V,,,,,,[FIXED]1339,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
