"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Product Image ID - 10","Product Image File - 10","Product Image Description - 10","Product Image Is Thumbnail - 10","Product Image Sort - 10","Product Image ID - 11","Product Image File - 11","Product Image Description - 11","Product Image Is Thumbnail - 11","Product Image Sort - 11","Product Image ID - 12","Product Image File - 12","Product Image Description - 12","Product Image Is Thumbnail - 12","Product Image Sort - 12","Product Image ID - 13","Product Image File - 13","Product Image Description - 13","Product Image Is Thumbnail - 13","Product Image Sort - 13","Product Image ID - 14","Product Image File - 14","Product Image Description - 14","Product Image Is Thumbnail - 14","Product Image Sort - 14","Product Image ID - 15","Product Image File - 15","Product Image Description - 15","Product Image Is Thumbnail - 15","Product Image Sort - 15","Product Image ID - 16","Product Image File - 16","Product Image Description - 16","Product Image Is Thumbnail - 16","Product Image Sort - 16","Product Image ID - 17","Product Image File - 17","Product Image Description - 17","Product Image Is Thumbnail - 17","Product Image Sort - 17","Product Image ID - 18","Product Image File - 18","Product Image Description - 18","Product Image Is Thumbnail - 18","Product Image Sort - 18","Product Image ID - 19","Product Image File - 19","Product Image Description - 19","Product Image Is Thumbnail - 19","Product Image Sort - 19","Product Image ID - 20","Product Image File - 20","Product Image Description - 20","Product Image Is Thumbnail - 20","Product Image Sort - 20","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","Global Trade Item Number","Manufacturer Part Number","Tax Provider Tax Code","Product Custom Fields"
Product,1721,"Feelfree Corona Sit On Top Kayak",P,,,,"Feelfree Corona",Right,"<h1>Feelfree Corona Sit On Top Kayak</h1> <p style=""text-align: justify;"">The Feelfree Corona is the ultimate three person sit on top kayak ideal for touring and family use. With a higher carrying capacity than most other tandem kayaks the Feelfree Corona will easily accommodate two adults plus a larger child and equipment. Even with three people the Corona sit on top kayak is stable and easy to paddle. The Corona is also a popular option for two person paddling where more storage space and capacity is required, larger paddlers or going off camping.</p> <h2 style=""text-align: justify;"">Feelfree Corona is a Large Capacity Versatile Kayak</h2> <p style=""text-align: justify;"">For ease of use the Feelfree Corona sit on top kayak has 4 moulded handles, a rear storage well with bungee's, front gear bungee's, 2 storage hatches, 2 paddle parks and multiple equipment attachment points.&nbsp; The Corona kayak also features a 'wheel in the keel' to enable easy transport on hard surfaces like slipways. For solo use the Feelfree Corona kayak can be paddled from the centre position.</p> <p style=""text-align: justify;"">When this kayak is used by three people it is recommended that two people paddle, with the third person as a passenger, to avoid clashing of paddles.</p> <table style=""width: 618px; height: 225px;"" border=""0"" cellpadding=""5""> <tbody> <tr><th class=""tabletopcolor"" scope=""col"" width=""190"">Kayak Only</th><th class=""tabletopcolor"" scope=""col"" width=""216"">Kayak with Standard Kit</th><th class=""tabletopcolor"" scope=""col"" width=""206"">Kayak with Deluxe kit</th></tr> <tr> <td> <div align=""center"">Feelfree Corona Kayak</div> </td> <td> <div align=""center"">Feelfree Corona Kayak</div> </td> <td> <div align=""center"">Feelfree Corona Kayak</div> </td> </tr> <tr> <td class=""tablemidcolor""> <div align=""center"">-</div> </td> <td class=""tablemidcolor""> <div align=""center"">2x Feelfree Canvas Seat</div> </td> <td class=""tablemidcolor""> <div align=""center"">2x Feelfree Deluxe Seat</div> </td> </tr> <tr> <td> <div align=""center"">-</div> </td> <td> <div align=""center"">2x Feelfree Alloy Paddle</div> </td> <td> <div align=""center"">2x Feelfree Glass Paddle</div> </td> </tr> <tr> <td class=""tablemidcolor""> <div align=""center"">-</div> </td> <td class=""tablemidcolor""> <div align=""center"">2x Feelfree Paddle Leash</div> </td> <td class=""tablemidcolor""> <div align=""center"">2x Feelfree Paddle Leash</div> </td> </tr> <tr> <td> <div align=""center"">-</div> </td> <td> <div align=""center"">Feelfree Dry Bag</div> </td> <td> <div align=""center"">Feelfree Dry Bag</div> </td> </tr> <tr> <td class=""tablemidcolor""> <div align=""center""><span style=""color: #ff0000;"">&pound;499</span></div> </td> <td class=""tablemidcolor""> <div align=""center""><span style=""color: #ff0000;"">&pound;624</span></div> </td> <td class=""tablemidcolor""> <div align=""center""><span style=""color: #ff0000;"">&pound;704</span></div> </td> </tr> </tbody> </table> <p><span class=""Standard"">Please select the Feelfree Corona Sit On Kayak with Wheel and kit option that you require from the drop down list above.</span></p> <p>&nbsp;</p> <h3>Feelfree Corona Sit On Top Kayak Features:</h3> <p><img class=""__mce_add_custom__"" title=""corona-features.jpg"" src=""https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/uploaded_images/corona-features.jpg"" alt=""corona-features.jpg"" width=""553"" height=""232"" /></p> <div> <ul> <li class=""bag-main-text"">Moulded carrying handles at the front, sides and rear</li> <li class=""bag-main-text"">2 main seat positions</li> <li class=""bag-main-text"">Third seat in centre of kayak for a child or solo use.</li> <li class=""bag-main-text"">Wheel in the keel - best for use on hard surfaces</li> <li class=""bag-main-text"">Drinking bottle holder</li> <li class=""bag-main-text"">Drain Plug</li> <li class=""bag-main-text"">Double day hatches</li> <li class=""bag-main-text"">Wet storage area at the front and rear with bungee straps</li> <li class=""bag-main-text"">Rod holders&nbsp;(Option Extra)</li> <li class=""bag-main-text"">Seats (Optional Extra)</li> <li class=""bag-main-text"">Paddle parks&nbsp;</li> </ul> </div>",499.00,0.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,N,"The Feelfree Corona Sit On Top Kayak is for COLLECTION ONLY! Please call 0151 334 0222","by product",0,0,"Not Live (invisible)/Special Offers",6204,d/288/corona-top__67528.jpg,"Feelfree Corona Sit On Top Tandem Kayak",Y,0,6205,z/509/corona-package-standard-m__37675.jpg,"Feelfree Corona Sit On Top Tandem Kayak with Standard Kit",N,1,6206,f/719/corona-package-deluxe-m__37636.jpg,"Feelfree Corona Sit On Top Tandem Kayak with Deluxe Kit",N,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Feelfree, Corona, Kayak, tandem, wheel, family, paddling, touring, sea, canal, lake","Feelfree Corona Sit On Top Tandem Kayak","Feelfree, Corona, wheel, kayak, family, tandem, touring, sea, lake, canal","The Feelfree Corona sit on top tandem kayak is a great family general or touring kayak with facility of an extra seat for a child",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/canoes-kayaks/sit-on-tops/feelfree-corona-sit-on-top-kayak/,,,,,"""Length=4 m / 13' 1"""""";""Width=86 cm / 33.75"""""";""Weight=36 kg / 79.4 lbs"";""Capacity=280 kg / 617 lbs"""
"  SKU",2087,"[CS]Corona Kayak Colours=Sapphire:https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/attribute_value_images/1942.preview.jpg,[S]Corona Kayak=Corona",,JK1013,,,,,,499.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",2088,"[CS]Corona Kayak Colours=Lava:https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/attribute_value_images/1943.preview.jpg,[S]Corona Kayak=Corona",,JK1014,,,,,,499.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",2089,"[CS]Corona Kayak Colours=Melon:https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/attribute_value_images/1944.preview.jpg,[S]Corona Kayak=Corona",,JK1015,,,,,,499.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",2090,"[CS]Corona Kayak Colours=Sapphire:https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/attribute_value_images/1942.preview.jpg,[S]Corona Kayak=Corona + Standard Kit",,JK1013ST,,,,,,624.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",2091,"[CS]Corona Kayak Colours=Lava:https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/attribute_value_images/1943.preview.jpg,[S]Corona Kayak=Corona + Standard Kit",,JK1014ST,,,,,,624.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",2092,"[CS]Corona Kayak Colours=Melon:https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/attribute_value_images/1944.preview.jpg,[S]Corona Kayak=Corona + Standard Kit",,JK1015ST,,,,,,624.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",2093,"[CS]Corona Kayak Colours=Sapphire:https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/attribute_value_images/1942.preview.jpg,[S]Corona Kayak=Corona + Deluxe Kit",,JK1013DX,,,,,,704.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",2094,"[CS]Corona Kayak Colours=Lava:https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/attribute_value_images/1943.preview.jpg,[S]Corona Kayak=Corona + Deluxe Kit",,JK1014DX,,,,,,704.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",2095,"[CS]Corona Kayak Colours=Melon:https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/attribute_value_images/1944.preview.jpg,[S]Corona Kayak=Corona + Deluxe Kit",,JK1015DX,,,,,,704.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",1430,,,JK1013,,,,,,[FIXED]499,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",1431,,,JK1014,,,,,,[FIXED]499,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",1432,,,JK1015,,,,,,[FIXED]499,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",1433,,,JK1013ST,,,,,,[FIXED]624,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",1434,,,JK1014ST,,,,,,[FIXED]624,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",1435,,,JK1015ST,,,,,,[FIXED]624,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",1436,,,JK1013DX,,,,,,[FIXED]704,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",1437,,,JK1014DX,,,,,,[FIXED]704,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",1438,,,JK1015DX,,,,,,[FIXED]704,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,1722,"Feelfree Windermere Sit Inside Touring Kayak",P,,,,"Feelfree Windermere Kayak",Right,"<h1>Feelfree Windermere Sit Inside Recreational Touring and Fishing Kayak</h1> <p style=""text-align: justify;"">Feelfree are well established wordwide for excellent sit on top recreational and fishing kayaks - they also produce versatile sit inside recreational touring and fishing kayaks. The Windermere sit inside kayak is an easy to paddle kayak from Feelfree designed for recreational touring and fishing.&nbsp; The Feelfree Windermere has been a best seller in the USA for many years and is now available in the UK.</p> <p style=""text-align: justify;"">&nbsp;</p> <h2 style=""text-align: justify;"">Feelfree Windermere Is An Easy To Use Sit Inside Kayak</h2> <p style=""text-align: justify;"">The Feelfree Windermere&nbsp; is designed for easy paddling in canals, estuaries, lakes and sheltered waters. With a large open cockpit for easy access the Feelfree Windermere is a great kayak for paddlers wanting to&nbsp; move from a sit on top to a sit inside kayak. With recreational use in mind the Feelfree Windermere sit inside kayak features a comfortable seat, adjustable foot rests, a pair of fishing rod holders, rear storage pod, deck elastics, thigh pads, drain plug and carry handles.</p> <p>&nbsp;</p> <h3>Feelfree Windermere Sit Inside Kayak Features:</h3> <p><img class=""__mce_add_custom__"" title=""windermere-features.jpg"" src=""https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/uploaded_images/windermere-features.jpg"" alt=""windermere-features.jpg"" width=""642"" height=""270"" /></p> <div> <ul> <li class=""bag-main-text"">Two fishing rod holders with leashes</li> <li class=""bag-main-text"">Thigh pads</li> <li class=""bag-main-text"">Adjustable footrests</li> <li class=""bag-main-text"">Foam seat and backrest pads</li> <li class=""bag-main-text"">Adjustable backrest</li> <li class=""bag-main-text"">Paddle keeper</li> <li class=""bag-main-text"">Drain plug</li> <li class=""bag-main-text"">Built in front console</li> <li class=""bag-main-text"">Cup holders</li> <li class=""bag-main-text"">Rear and foredeck bungee cords</li> <li class=""bag-main-text"">Carry handles</li> <li class=""bag-main-text"">Manufacturer's one year warranty</li> </ul> <p>Please select the colour variant for the Feelfree Windermere Kayak you require from the options above:</p> </div> <p>&nbsp;</p>",425.00,0.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,N,"The Feelfree Windermere Sit Inside Kayak is for COLLECTION ONLY! Please call 0151 334 0222","by product",0,0,"Not Live (invisible)/Special Offers",6213,j/778/windermere-view__82922.jpg,"Feelfree Windermere Sit Inside Touring Kayak",Y,0,6210,p/664/windermere-top__48147.jpg,"Feelfree Windermere Sit Inside Touring Kayak",N,1,6211,n/238/windermere-side__99335.jpg,"Feelfree Windermere Sit Inside Fishing Kayak",N,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Feelfree, Windermere, Kayak, sit, inside, touring, fishing, recreational, coastal, rivers","Feelfree Windermere Sit Inside Touring and Fishing Kayak","Feelfree, Windermere, kayak, sit, inside, touring, recreational, fishing","The Feelfree Windermere sit inside kayak is a robust recreational kayak ideal for touring and fishing for lakes rivers and coastal waters",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/canoes-kayaks/feelfree-windermere-sit-inside-touring-kayak/,,,,,"""Length=3.66 m / 12'"";""Width=74 cm / 29.13"""""";""Weight=27 kg / 59.5 lbs"""
"  SKU",2096,"[CS]Windermere Kayak Colour=Lime Camo:https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/attribute_value_images/1948.preview.jpg",,JK1016,,,,,,425.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",2097,"[CS]Windermere Kayak Colour=Desert Camo:https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/attribute_value_images/1949.preview.jpg",,JK1017,,,,,,425.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",1444,,,JK1016,,,,,,[FIXED]425,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",1445,,,JK1017,,,,,,[FIXED]425,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,1723,"Feelfree Moken 12 Angler Sit On Top Kayak",P,,,,"Feelfree Moken 12",Right,"<p>PAGE UNDER CONSTRUCTION</p> <p>&nbsp;</p>",494.10,0.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,N,N,"The Feelfree Moken 12 Angler Kayak is for COLLECTION ONLY! Please call 0151 334 0222 ","by product",0,0,"Kayaks\/SUPS;Kayaks\/SUPS/Kayaks/Sit On Top",6215,l/429/moken-12-angler-camo-l__88318.jpg,"Feelfree Moken 12 Angler Fishing sit on top Kayak",Y,0,6321,n/929/moken-12-specs__74890.jpg,"Feelfree Moken 12 Angler Fishing sit on top Kayak specs",N,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Feelfree, Moken, 12, Angler, Kayak, fishing, sit, on, top, family, touring, wheel","Feelfree Moken 12 Angler Sit On Top Kayak","Feelfree, Moken, 12, Angler, Kayak, Fishing, touring, family, sit, on","The Feelfree Moken 12 Angler sit on top kayak is an easy to use fishing or family touring kayak with wheel in the keel for handling on hard surfaces",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/kayak/feelfree-moken-12-angler-sit-on-top-kayak/,,,,,"""Length=3.8 m / 12' 4"""""";""Width=75 cm / 29"""""";""Weight=33 kg / 72.7 lbs"";""Capacity=250 kg / 550 lbs"""
"  SKU",2098,"[CS]Moken 12 Angler Kayak Colours=Desert Camo:https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/attribute_value_images/1950.preview.jpg",,JK1018,,,,,,,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",2099,"[CS]Moken 12 Angler Kayak Colours=Navy Camo:https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/attribute_value_images/1951.preview.jpg",,JK1019,,,,,,,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",2100,"[CS]Moken 12 Angler Kayak Colours=Sunrise:https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/attribute_value_images/1952.preview.jpg",,JK1020,,,,,,,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",2101,"[CS]Moken 12 Angler Kayak Colours=Orange/white/orange:https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/attribute_value_images/1953.preview.jpg",,JK1021,,,,,,,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,1725,"Dometic RM8505 3 Way Absorption Caravan Fridge",P,,,Dometic,"Left or Right Hinge (Fridges / Ovens)",Right,"<h2 class=""MsoNormal"">Dometic RM8505 Caravan and Motorhome Fridge <span style=""color: #ff0000;"">(<span style=""background-color: #ffffff;"">Discontinued</span>)</span></h2> <h3>&nbsp;</h3> <h3><span style=""color: #ff0000;""><strong>DISCONTINUED see the RM10.5T - click <a href=""https://www.jacksonsleisure.com/dometic/rm10-5t/3-way/tower/fridge/freezer/caravan/motorhome/"" target=""_blank"">here</a></strong></span></h3> <h3><span style=""color: #ff0000;""><strong>&nbsp;</strong></span></h3> <h3 class=""MsoNormal"">Dometic RM8505 Caravan and Motorhome Fridge Features:</h3> <ul> <li>100 Litre Gross Capacity</li> <li>9 Litre Capacity Freezer Compartment</li> <li>Magnetic door seal</li> <li>Removable freezer compartment</li> <li>Door locking with vent option</li> <li>Interior light</li> <li>Thermostat control for 230v &amp; gas operation</li> <li>AES Automatic energy selection (with touch control panel)</li> <li>Electronic gas ignition</li> <li>Low gas consumption (no standby mode)</li> <li>Electronic re-ignition if the flame goes out</li> <li>3 stage manual gas control</li> <li>Replaceable door seal</li> <li>Please ensure you have measured the fridge correctly before purchasing, re-stock fees can apply if a fridge has been opened.</li> <li><span style=""color: #ff0000;"">All gas appliances must be fitted by a qualified gas engineer, failure to comply may affect your warranty.</span></li> </ul> <p class=""MsoNormal""><strong>Please note</strong>: The Dometic RM8505 Caravan Fridge is available as either a right handed or left handed model (whilst looking at the fridge, right handed indicates that the hinge is on the right, left handed indicates that the hinge is on the left).</p> <h3 class=""MsoNormal""><span style=""color: #ff0000;""><strong>DISCONTINUED see the RM8500 click <a href=""https://www.jacksonsleisure.com/dometic/rm8500/caravan/motorhome/absorption/fridge/"" target=""_blank"">here</a></strong></span></h3> <p class=""MsoNormal"" style=""text-align: center;""><span style=""color: #ff0000; font-size: medium;"">&nbsp;</span></p>",995.00,0.00,0.00,0.00,0.0000,N,"2 year warranty",50.0000,52.5000,82.1000,56.9000,N,N,Discontinued,none,0,0,"Fridges & Coolboxes/Fridges;Fridges & Coolboxes/Fridges/Absorption;Caravan, Campervan & Motorhome",6222,z/185/rm8551_8555_p401__04865.jpg,"Dometic RM8505 Caravan Motorhome Fridge ",Y,0,6223,l/292/rm8501open__70449.jpg,,N,1,6224,j/136/rm8501dim__26501.jpg,,N,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rm8505, 3 way, fridge, absorption, rm 8505, 8505,","Dometic RM8505 3 Way Absorption Caravan Fridge","dometic, RM8505, caravan, campervan, motorhome, fridge, freezer, 3 way, absorption, refrigerator, UK","Buy the innovative Dometic RM8505 3 Way Absorption Fridge for caravan and motorhomes and receive it with a next day delivery carrier service.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-motorhome/fridges/absorption/dometic-rm8505-3-way-absorption-caravan-fridge/,,,,,"Height(mm)=821;Width(mm)=525;Depth(mm)=569;Operation=Absorption;""Approx Weight=27.5 kg"";""Runs On=12V/230V/LPG"";""Capacity=100 Litres"";""Energy Selector=AES (Auto Energy Selector)"";""Connections=12v, Mains & LPG"";""More Information=0151 334 0222"""
